"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"78526011641","2019-01-11","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  68.7","24","1015.3","24","015.1","24"," 10.0","24","  3.9","24"," 12.0","999.9","  84.9"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-12","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.6","24","  69.4","24","1017.5","24","017.3","24"," 10.0","24","  4.4","24"," 13.0","999.9","  84.9"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-13","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  69.0","24","1018.0","24","017.8","24"," 10.0","24","  7.3","24"," 15.9"," 21.0","  82.9"," ","  71.1"," "," 0.07","G","999.9","010000"
"78526011641","2019-01-14","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  68.1","24","1018.1","24","018.0","24"," 10.0","24","  5.0","24"," 12.0","999.9","  82.9"," ","  72.0"," "," 0.04","G","999.9","000000"
"78526011641","2019-01-15","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  67.1","24","1017.4","24","017.3","24"," 10.0","24","  6.3","24"," 15.0","999.9","  84.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-16","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.2","24","  67.1","24","1017.9","24","017.8","24"," 10.0","24","  5.9","24"," 14.0"," 20.0","  84.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-17","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  74.1","24","  68.5","24","1018.7","24","018.5","24","  9.8","24","  6.4","24"," 12.0","999.9","  82.9"," ","  70.0"," "," 0.22","G","999.9","010000"
"78526011641","2019-01-18","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  75.6","24","  67.9","24","1017.7","24","017.5","24"," 10.0","24","  4.9","24"," 15.0"," 20.0","  84.0"," ","  71.1"," "," 0.00","B","999.9","000000"
"78526011641","2019-01-19","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.3","24","  66.8","24","1017.4","24","017.3","24"," 10.0","24","  5.7","24"," 15.0"," 21.0","  84.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-20","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.4","24","  66.8","24","1017.7","24","017.6","24"," 10.0","24","  6.5","24"," 17.1"," 21.0","  84.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-21","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.4","24","  68.6","24","1018.4","24","018.3","24"," 10.0","24","  4.4","24"," 11.1"," 15.0","  84.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-22","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  70.3","24","1019.8","24","019.6","24"," 10.0","24","  6.5","24"," 18.1","999.9","  82.9"," ","  72.0"," "," 0.08","G","999.9","000000"
"78526011641","2019-01-23","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  69.9","24","1020.6","24","020.4","24"," 10.0","24"," 13.1","24"," 19.0"," 26.0","  82.9"," ","  72.0"," "," 0.18","G","999.9","010000"
"78526011641","2019-01-24","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.1","24","  70.1","24","1019.0","24","018.8","24","  9.9","24"," 10.1","24"," 17.1"," 22.9","  84.0"," ","  72.0"," "," 0.48","G","999.9","010000"
"78526011641","2019-01-25","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  75.3","24","  70.7","24","1019.2","22","019.2","24","  8.2","24","  6.5","24"," 12.0"," 14.0","  84.0"," ","  72.0"," "," 0.12","G","999.9","010000"
"78526011641","2019-01-26","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  75.4","24","  66.9","24","1018.1","24","017.9","24"," 10.0","24","  6.9","24"," 15.9","999.9","  82.9"," ","  69.1"," "," 0.66","G","999.9","000000"
"78526011641","2019-01-27","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.4","24","  67.0","24","1016.5","24","016.3","24"," 10.0","24","  6.4","24"," 18.1","999.9","  84.0"," ","  69.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-28","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  68.2","24","1015.5","24","015.3","24"," 10.0","24","  4.9","24"," 15.0"," 19.0","  84.9"," ","  70.0"," "," 0.00","G","999.9","010000"
"78526011641","2019-01-29","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.4","24","  66.8","24","1015.8","24","015.6","24"," 10.0","24","  4.9","24"," 11.1","999.9","  88.0"," ","  71.1"," "," 0.03","G","999.9","000000"
"78526011641","2019-01-30","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  69.1","24","1016.4","24","016.2","24"," 10.0","24","  7.9","24"," 17.1"," 20.0","  88.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-01-31","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.0","24","  69.5","24","1017.8","24","017.6","24","  9.7","24","  8.8","24"," 15.9"," 21.0","  84.9"," ","  72.0"," "," 0.11","G","999.9","010000"
"78526011641","2019-02-01","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.7","24","  67.3","24","1018.2","24","018.0","24"," 10.0","24","  6.7","24"," 15.9"," 20.0","  82.9"," ","  71.1"," "," 0.04","G","999.9","010000"
"78526011641","2019-02-02","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.0","24","  67.1","24","1017.8","24","017.7","24"," 10.0","24","  7.2","24"," 15.0","999.9","  82.9"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-02-03","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.8","24","  67.8","24","1016.2","24","016.0","24"," 10.0","24","  6.0","24"," 15.0"," 19.0","  82.9"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-02-04","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.3","24","  68.6","24","1015.4","24","015.2","24"," 10.0","24","  5.8","24"," 14.0","999.9","  84.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-02-05","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.0","24","  69.2","24","1015.0","24","014.8","24"," 10.0","24","  5.2","24"," 13.0"," 15.9","  84.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-02-06","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  70.0","24","1015.2","24","015.0","24","  9.4","24","  4.0","24"," 11.1"," 15.0","  82.9"," ","  71.1"," "," 0.00","G","999.9","010000"
"78526011641","2019-02-07","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.3","24","  69.6","24","1015.5","24","015.3","24","  9.8","24","  4.6","24"," 11.1","999.9","  82.9"," ","  71.1"," "," 0.76","G","999.9","010000"
"78526011641","2019-02-08","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.7","24","  70.5","24","1016.2","24","016.1","24"," 10.0","24","  8.1","24"," 12.0"," 18.1","  82.9"," ","  72.0"," "," 0.04","G","999.9","000000"
"78526011641","2019-02-09","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.7","24","  70.3","24","1017.2","24","017.0","24"," 10.0","24","  8.4","24"," 15.0"," 18.1","  82.9"," ","  73.0"," "," 0.15","G","999.9","010000"
"78526011641","2019-02-10","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.8","24","  70.4","24","1018.0","24","017.9","24"," 10.0","24"," 10.0","24"," 17.1"," 22.9","  82.9"," ","  73.0"," "," 0.23","G","999.9","010000"
"78526011641","2019-02-11","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  69.4","24","1018.2","24","018.0","24"," 10.0","24","  9.0","24"," 17.1"," 22.9","  82.9"," ","  73.0"," "," 0.28","G","999.9","010000"
"78526011641","2019-02-12","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  68.4","24","1018.5","24","018.4","24"," 10.0","24"," 10.2","24"," 19.0"," 25.1","  84.0"," ","  72.0"," "," 0.04","G","999.9","010000"
"78526011641","2019-02-13","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.8","24","  67.9","24","1017.9","24","017.7","24"," 10.0","24","  7.9","24"," 17.1"," 20.0","  84.0"," ","  72.0"," "," 0.01","G","999.9","000000"
"78526011641","2019-02-14","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.9","24","  69.0","24","1016.5","24","016.4","24","  9.6","24","  5.5","24"," 13.0"," 19.0","  84.0","*","  71.6","*"," 0.02","G","999.9","010000"
"78526011641","2019-02-15","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  69.2","24","1015.6","24","015.4","24"," 10.0","24","  5.1","24"," 12.0"," 20.0","  86.0"," ","  72.0"," "," 0.10","G","999.9","010000"
"78526011641","2019-02-16","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.2","24","  69.5","24","1015.7","24","015.6","24","  9.9","24","  5.0","24"," 13.0"," 19.0","  88.0"," ","  72.0"," "," 0.01","G","999.9","000000"
"78526011641","2019-02-17","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.4","24","  70.8","24","1017.7","24","017.5","24","  9.7","24","  5.7","24"," 17.1","999.9","  88.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-02-18","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.7","24","  70.1","24","1019.5","24","019.3","24"," 10.0","24","  7.4","24"," 18.1"," 22.0","  87.1"," ","  73.9"," "," 0.00","G","999.9","010000"
"78526011641","2019-02-19","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.8","24","  68.0","24","1020.2","24","020.0","24","  9.8","24","  9.0","24"," 18.1"," 22.0","  84.0"," ","  72.0"," "," 0.01","G","999.9","010000"
"78526011641","2019-02-20","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.0","24","  69.2","24","1019.3","23","019.1","24","  9.1","24"," 10.3","24"," 15.9"," 20.0","  82.9"," ","  71.1"," "," 0.06","G","999.9","010000"
"78526011641","2019-02-21","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  67.5","24","1019.2","24","019.0","24"," 10.0","24","  9.7","24"," 15.9"," 22.9","  84.9"," ","  71.1"," "," 0.18","G","999.9","000000"
"78526011641","2019-02-22","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.7","24","  70.1","24","1019.8","24","019.6","24"," 10.0","24"," 12.8","24"," 19.0"," 24.1","  84.9"," ","  72.0"," "," 0.02","G","999.9","000000"
"78526011641","2019-02-23","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.7","24","  68.3","24","1020.2","24","020.0","24"," 10.0","24"," 12.2","24"," 18.1"," 22.0","  84.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2019-02-24","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.0","24","  67.5","24","1019.9","24","019.7","24"," 10.0","24"," 11.5","24"," 18.1"," 22.0","  84.0"," ","  73.0"," "," 0.04","G","999.9","000000"
"78526011641","2019-02-25","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.6","24","  68.2","24","1019.8","24","019.5","24"," 10.0","24","  8.2","24"," 17.1"," 21.0","  84.0"," ","  73.0"," "," 0.03","G","999.9","000000"
"78526011641","2019-02-26","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.8","24","  68.7","24","1020.4","24","020.3","24"," 10.0","24"," 13.7","24"," 18.1"," 25.1","  82.9"," ","  73.0"," "," 0.01","G","999.9","000000"
"78526011641","2019-02-27","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.7","24","  69.5","24","1019.7","24","019.6","24","  9.5","24"," 11.3","24"," 18.1"," 24.1","  82.9"," ","  73.0"," "," 0.32","G","999.9","010000"
"78526011641","2019-02-28","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  70.1","24","1019.0","24","018.9","24"," 10.0","24","  8.0","24"," 15.0"," 19.0","  84.0"," ","  72.0"," "," 0.08","G","999.9","010000"
"78526011641","2019-03-01","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.9","24","  69.6","24","1018.5","24","018.4","24"," 10.0","24","  7.6","24"," 17.1"," 22.0","  86.0"," ","  72.0"," "," 0.03","G","999.9","000000"
"78526011641","2019-03-02","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.0","24","  68.9","24","1018.9","24","018.7","24"," 10.0","24","  9.4","24"," 19.0"," 25.1","  86.0"," ","  71.1"," "," 0.01","G","999.9","000000"
"78526011641","2019-03-03","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.5","24","  67.5","24","1017.5","24","017.4","24","  9.9","24","  7.5","24"," 17.1"," 21.0","  86.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-04","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.1","24","  68.9","24","1017.4","24","017.3","24","  9.7","24","  8.1","24"," 17.1","999.9","  86.0"," ","  72.0"," "," 0.02","G","999.9","010000"
"78526011641","2019-03-05","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.6","24","  68.8","24","1017.5","24","017.3","24"," 10.0","24","  6.8","24"," 18.1"," 25.1","  86.0"," ","  72.0"," "," 0.09","G","999.9","010000"
"78526011641","2019-03-06","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.9","24","  68.6","24","1017.9","24","017.8","24"," 10.0","24","  5.1","24"," 15.0"," 20.0","  86.0"," ","  71.1"," "," 0.01","G","999.9","000000"
"78526011641","2019-03-07","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.0","24","  69.2","24","1017.7","24","017.6","24"," 10.0","24","  7.2","24"," 19.0","999.9","  86.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-08","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  67.6","24","1017.4","24","017.2","24"," 10.0","24","  8.8","24"," 17.1"," 31.1","  84.9"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-09","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  69.6","24","1016.7","24","016.5","24","  9.9","24","  7.9","24"," 18.1"," 22.9","  84.9"," ","  72.0"," "," 0.25","G","999.9","010000"
"78526011641","2019-03-10","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  69.1","24","1018.1","24","017.9","24"," 10.0","24"," 10.0","24"," 20.0"," 25.1","  84.9"," ","  72.0"," "," 0.04","G","999.9","000000"
"78526011641","2019-03-11","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  69.0","24","1018.2","24","018.1","24"," 10.0","24"," 13.0","24"," 18.1"," 24.1","  84.0"," ","  73.0"," "," 0.02","G","999.9","010000"
"78526011641","2019-03-12","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.2","24","  68.1","24","1016.7","24","016.5","24"," 10.0","24","  6.3","24"," 13.0"," 19.0","  82.9"," ","  72.0"," "," 0.15","G","999.9","010000"
"78526011641","2019-03-13","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.7","24","  68.4","24","1016.1","24","015.9","24"," 10.0","24","  4.0","24","  9.9"," 18.1","  82.9"," ","  72.0"," "," 0.05","G","999.9","000000"
"78526011641","2019-03-14","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.6","24","  70.3","24","1016.5","24","016.3","24","  9.9","24","  7.0","24"," 17.1"," 21.0","  84.0"," ","  72.0"," "," 0.19","G","999.9","010000"
"78526011641","2019-03-15","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.2","24","  68.4","24","1017.1","24","017.0","24"," 10.0","24","  6.7","24"," 15.9","999.9","  84.0"," ","  73.0"," "," 0.12","G","999.9","000000"
"78526011641","2019-03-16","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.4","24","  67.2","24","1017.5","24","017.4","24"," 10.0","24","  9.2","24"," 11.1"," 17.1","  84.0"," ","  73.0"," "," 0.01","G","999.9","010000"
"78526011641","2019-03-17","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.7","24","  67.2","24","1016.7","24","016.6","24"," 10.0","24","  6.5","24"," 19.0","999.9","  86.0"," ","  72.0"," "," 0.01","A","999.9","010000"
"78526011641","2019-03-18","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.8","24","  66.7","24","1016.2","24","016.1","24"," 10.0","24","  5.9","24"," 15.0","999.9","  86.0"," ","  72.0"," "," 0.00","I","999.9","000000"
"78526011641","2019-03-19","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.8","24","  65.1","24","1016.4","24","016.2","24"," 10.0","24","  7.1","24"," 17.1"," 20.0","  87.1"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-20","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  68.8","24","1015.6","24","015.5","24"," 10.0","24","  7.0","24"," 17.1","999.9","  87.1"," ","  70.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-21","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.2","24","  67.4","24","1015.2","24","015.0","24"," 10.0","24","  5.9","24"," 15.0","999.9","  88.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-22","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.6","24","  68.2","24","1015.7","24","015.5","24"," 10.0","24","  6.4","24"," 17.1"," 22.9","  88.0"," ","  73.0"," "," 0.00","G","999.9","010000"
"78526011641","2019-03-23","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.0","24","  68.6","24","1017.6","24","017.4","24"," 10.0","24","  6.8","24"," 15.9"," 17.1","  87.1"," ","  73.0"," "," 0.01","G","999.9","000000"
"78526011641","2019-03-24","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.6","24","  70.1","24","1018.1","24","018.0","24"," 10.0","24","  8.3","24"," 19.0"," 25.1","  87.1"," ","  73.0"," "," 0.13","G","999.9","000000"
"78526011641","2019-03-25","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.3","24","  68.2","24","1016.4","24","016.3","24"," 10.0","24","  9.9","24"," 19.0"," 21.0","  89.1"," ","  73.0"," "," 0.02","G","999.9","010000"
"78526011641","2019-03-26","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.0","24","  67.8","24","1014.5","24","014.3","24"," 10.0","24","  4.6","24","  9.9"," 18.1","  91.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-27","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.2","24","  69.0","24","1014.3","24","014.1","24"," 10.0","24","  4.9","24","  9.9"," 15.9","  91.0"," ","  72.0"," "," 0.00","G","999.9","010000"
"78526011641","2019-03-28","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.2","24","  67.9","24","1014.6","24","014.5","24"," 10.0","24","  5.2","24"," 11.1"," 19.0","  91.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2019-03-29","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.4","24","  70.1","24","1014.6","24","014.4","20","  9.9","24","  5.1","24"," 11.1","999.9","  90.0"," ","  73.9"," "," 0.00","G","999.9","010000"
"78526011641","2019-03-30","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.8","24","  69.6","24","1015.0","24","014.8","23"," 10.0","24","  4.7","24"," 14.0","999.9","  87.1"," ","  75.0"," "," 0.02","G","999.9","010000"
"78526011641","2019-03-31","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.7","24","  71.0","24","1015.3","24","015.1","21"," 10.0","24","  4.1","24"," 11.1","999.9","  86.0"," ","  75.0"," "," 0.05","G","999.9","000000"
"78526011641","2019-04-01","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.8","24","  70.5","24","1016.3","24","016.1","24"," 10.0","24","  4.5","24"," 13.0","999.9","  86.0"," ","  75.0"," "," 0.00","G","999.9","000000"
"78526011641","2019-04-02","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.1","24","  70.8","24","1017.7","24","017.5","24","  9.9","24","  9.3","24"," 18.1"," 19.0","  88.0"," ","  73.9"," "," 0.31","G","999.9","010000"
"78526011641","2019-04-03","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.9","24","  69.8","24","1019.4","24","019.2","24"," 10.0","24","  8.6","24"," 18.1"," 22.0","  88.0"," ","  73.9"," "," 0.01","G","999.9","010000"
